Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,month_name,week_type,week_of_year,lag_1,lag_2,lag_4,lag_52,rolling_4_mean,rolling_4_std,rolling_8_mean,pct_change_1w,pct_change_4w,pre_holiday,post_holiday,is_november,is_december,is_q4,is_summer,quarter,store_tier
9,2012-02-10,609736.12,1,44.03,3.409,223.9953006,5.667,2012,2,6,Feb,Holiday,6,549967.89,482451.21,474964.6,555279.02,496878.435,35531.01909074589,583471.3025,10.867585378484556,28.375066268096628,0,0,0,0,0,0,1,Low
9,2012-02-17,658965.05,0,43.81,3.51,224.1588663,5.667,2012,2,7,Feb,Normal,7,609736.12,549967.89,480130.04,610985.56,530571.3150000001,61922.42512815315,571493.57125,8.073809043820468,37.247202861957994,0,1,0,0,0,0,1,Low
9,2012-02-24,563578.79,0,53.67,3.555,224.3741384,5.667,2012,2,8,Feb,Normal,8,658965.05,609736.12,482451.21,513107.2,575280.0675,76263.35722231375,540698.6175,-14.475162225978444,16.815706607928306,0,0,0,0,0,0,1,Low
9,2012-03-02,619498.28,0,57.2,3.63,224.5894104,5.667,2012,3,9,Mar,Normal,9,563578.79,658965.05,549967.89,542016.18,595561.9625,49405.13136529871,542422.42125,9.92221336079735,12.642627190471067,0,0,0,0,0,0,1,Low
9,2012-03-09,574955.95,0,54.03,3.669,224.8046825,5.667,2012,3,10,Mar,Normal,10,619498.28,563578.79,609736.12,517783.5,612944.56,39192.30400901337,554911.4975,-7.190065160471482,-5.704134765708158,0,0,0,0,0,0,1,Low
9,2012-03-16,550373.57,0,59.94,3.734,224.9594902,5.667,2012,3,11,Mar,Normal,11,574955.95,619498.28,658965.05,515226.11,604249.5175,43736.08512733339,567410.41625,-4.275524064060909,-16.47909551500495,0,0,0,0,0,0,1,Low
9,2012-03-23,550791.32,0,58.79,3.787,225.0336786,5.667,2012,3,12,Mar,Normal,12,550373.57,574955.95,563578.79,497488.4,577101.6475,29996.31236731533,576190.8574999999,0.07590299076316587,-2.2689764460440576,0,0,0,0,0,0,1,Low
9,2012-03-30,574985.37,0,67.87,3.845,225.107867,5.667,2012,3,13,Mar,Normal,13,550791.32,550373.57,619498.28,520962.14,573904.78,32495.241076473492,584733.37125,4.3925982711565,-7.185316156164312,0,0,0,0,0,0,1,Low
9,2012-04-06,677885.99,0,68.83,3.891,225.1820555,5.539,2012,4,14,Apr,Normal,14,574985.37,550791.32,574955.95,561625.92,562776.5525,14081.580417759164,587860.55625,17.896215341966016,17.902247989606867,0,0,0,0,0,0,2,Low
9,2012-04-13,578539.86,0,69.19,3.891,225.2562439,5.539,2012,4,15,Apr,Normal,15,677885.99,574985.37,550373.57,528420.28,588509.0625,60685.169291155136,596379.29,-14.655285913196114,5.117667623465283,0,0,0,0,0,0,2,Low
9,2012-04-20,542819.03,0,68.04,3.877,225.3117488,5.539,2012,4,16,Apr,Normal,16,578539.86,677885.99,550791.32,549502.11,595550.635,56257.75073376083,586326.14125,-6.174307505795706,-1.4474247706009469,0,0,0,0,0,0,2,Low
9,2012-04-27,550414.99,0,73.07,3.814,225.3672537,5.539,2012,4,17,Apr,Normal,17,542819.03,578539.86,574985.37,532226.2,593557.5625,58469.76451555017,583731.17125,1.3993540351744826,-4.273218290754077,0,0,0,0,0,0,2,Low
9,2012-05-04,586289.08,0,78.98,3.749,225.4227585,5.539,2012,5,18,May,Normal,18,550414.99,542819.03,677885.99,545251.1,587414.9675,62240.3122899092,575095.76,6.517644077971063,-13.512140883749503,0,0,0,0,0,0,2,Low
9,2012-05-11,592572.3,0,70.94,3.688,225.4782634,5.539,2012,5,19,May,Normal,19,586289.08,550414.99,578539.86,539126.0,564515.74,21137.113110327784,576512.40125,1.0716931654261908,2.4254923420488295,0,0,0,0,0,0,2,Low
9,2012-05-18,571463.93,0,69.52,3.63,225.4942498,5.539,2012,5,20,May,Normal,20,592572.3,586289.08,542819.03,518266.9,568023.8500000001,25043.960856110458,581787.2424999999,-3.562159419196609,5.277062596718474,0,0,0,0,0,0,2,Low
9,2012-05-25,547226.0,0,79.69,3.561,225.4944288,5.539,2012,5,21,May,Normal,21,571463.93,592572.3,550414.99,553834.04,575185.075,18735.159026624147,584371.31875,-4.241375304299622,-0.5793792062240177,0,0,0,0,0,0,2,Low
9,2012-06-01,583648.59,0,80.26,3.501,225.4946078,5.539,2012,6,22,Jun,Normal,22,547226.0,571463.93,586289.08,587004.29,574387.8275,20154.64297957226,580901.3975,6.655858822497462,-0.45037338918200165,0,0,0,0,0,1,2,Low
9,2012-06-08,582525.42,0,78.91,3.452,225.4947868,5.539,2012,6,23,Jun,Normal,23,583648.59,547226.0,592572.3,550076.32,573727.7050000001,19672.381359448154,569121.7224999999,-0.19243942660770452,-1.6954690592186017,0,0,0,0,0,1,2,Low
9,2012-06-15,564606.1,0,82.21,3.393,225.5070634,5.539,2012,6,24,Jun,Normal,24,582525.42,583648.59,571463.93,558671.14,571215.985,16912.06516197125,569619.9175,-3.076143870253778,-1.2000459941540087,0,0,0,0,0,1,2,Low
9,2012-06-22,562173.12,0,81.05,3.346,225.5495841,5.539,2012,6,25,Jun,Normal,25,564606.1,582525.42,547226.0,538745.93,569501.5275,17223.293229821626,572343.30125,-0.4309163503546931,2.731434544411271,0,0,0,0,0,1,2,Low
9,2012-06-29,544770.7,0,87.18,3.286,225.5921049,5.539,2012,6,26,Jun,Normal,26,562173.12,564606.1,583648.59,537064.03,573238.3075,11424.79498066177,573813.0675,-3.095562448805811,-6.661181174103414,0,0,0,0,0,1,2,Low
9,2012-07-06,578790.36,0,84.15,3.227,225.6346256,5.277,2012,7,27,Jul,Normal,27,544770.7,562173.12,582525.42,535983.13,563518.835,15445.991210037639,568623.27,6.2447668349270735,-0.6411840362262722,0,0,0,0,0,1,3,Low
9,2012-07-13,536537.64,0,82.39,3.256,225.6771463,5.277,2012,7,28,Jul,Normal,28,578790.36,544770.7,564606.1,512834.04,562585.0700000001,13954.897199480147,566900.5275,-7.300176872330766,-4.971334882850176,0,0,0,0,0,1,3,Low
9,2012-07-20,513991.57,0,83.39,3.311,225.6871121,5.277,2012,7,29,Jul,Normal,29,536537.64,578790.36,562173.12,491449.94,555567.955,18811.715349707534,562534.74125,-4.202141344640797,-8.570589429818343,0,0,0,0,0,1,3,Low
9,2012-07-27,495951.0,0,86.41,3.407,225.6970779,5.277,2012,7,30,Jul,Normal,30,513991.57,536537.64,544770.7,471449.98,543522.5675,26871.57139733135,558380.4375,-3.5098960864280326,-8.96151353220721,0,0,0,0,0,1,3,Low
9,2012-08-03,533887.54,0,90.23,3.417,225.7070437,5.277,2012,8,31,Aug,Normal,31,495951.0,513991.57,578790.36,554879.67,531317.6425000001,35739.331605075364,547418.23875,7.649251639778942,-7.758045590116591,0,0,0,0,0,1,3,Low
9,2012-08-10,538713.47,0,88.66,3.494,225.7170094,5.277,2012,8,32,Aug,Normal,32,533887.54,495951.0,536537.64,520284.79,520091.9375,18980.508652037443,541338.50375,0.9039225751550584,0.40553166036960686,0,0,0,0,0,1,3,Low
9,2012-08-17,535153.47,0,86.37,3.571,225.7995323,5.277,2012,8,33,Aug,Normal,33,538713.47,533887.54,513991.57,540819.44,520635.89499999996,19629.025353228215,538101.925,-0.6608336710051121,4.1171686920857375,0,0,0,0,0,1,3,Low
9,2012-08-24,572887.78,0,77.9,3.62,225.9364729,5.277,2012,8,34,Aug,Normal,34,535153.47,538713.47,495951.0,542663.53,525926.37,20087.743653162677,534724.46875,7.051119373289327,15.512980112954722,0,0,0,0,0,1,3,Low
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,2012,8,35,Aug,Normal,35,572887.78,535153.47,533887.54,544643.33,545160.565,18597.370141901396,538239.10375,0.6967106193118688,8.052559158807115,1,0,0,0,0,1,3,Low
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,2012,9,36,Sep,Holiday,36,576879.15,572887.78,538713.47,528784.86,555908.4675,22018.96483896136,538000.2025,-1.918401800446412,5.030284466434454,0,0,0,0,0,0,3,Low
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,2012,9,37,Sep,Normal,37,565812.29,576879.15,535153.47,500274.03,562683.1725,18915.03535529923,541659.5337500001,-7.4909896354496075,-2.1911695723471625,0,1,0,0,0,0,3,Low
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,2012,9,38,Sep,Normal,38,523427.35,565812.29,572887.78,506743.78,559751.6425000001,24644.778320001555,542839.00625,1.9734410133517066,-6.830465121807983,0,0,0,0,0,0,3,Low
9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,2012,9,39,Sep,Normal,39,533756.88,523427.35,576879.15,508567.04,549968.9175,25445.746407052295,547564.74125,-3.2591280134880884,-10.49060102102841,0,0,0,0,0,0,3,Low
9,2012-10-05,606755.3,0,66.61,3.617,226.9662325,4.954,2012,10,40,Oct,Normal,40,516361.06,533756.88,565812.29,553836.98,534839.395,21849.299751252544,545373.93125,17.506014105711245,7.23614716817127,0,0,0,0,1,0,4,Low
9,2012-10-12,558464.8,0,60.09,3.601,227.1693919,4.954,2012,10,41,Oct,Normal,41,606755.3,516361.06,523427.35,529515.66,545075.1475,41735.95711606973,553879.16,-7.958809754113394,6.693851591820721,0,0,0,0,1,0,4,Low
9,2012-10-19,542009.46,0,68.01,3.594,227.214288,4.954,2012,10,42,Oct,Normal,42,558464.8,606755.3,533756.88,557075.21,553834.51,39282.82186498046,556793.07625,-2.9465312764564766,1.5461308901535853,0,0,0,0,1,0,4,Low
9,2012-10-26,549731.49,0,69.52,3.506,227.2328068,4.954,2012,10,43,Oct,Normal,43,542009.46,558464.8,516361.06,548527.49,555897.655,38074.99001071816,552933.28625,1.4247039156844332,6.4626155194584145,0,0,0,0,1,0,4,Low
10,2010-02-05,2193048.75,0,54.34,2.962,126.4420645,9.765,2010,2,5,Feb,Normal,5,,,,,,,,,,1,0,0,0,0,0,1,Top
10,2010-02-12,2176028.52,1,49.96,2.828,126.4962581,9.765,2010,2,6,Feb,Holiday,6,2193048.75,,,,,,,-0.7760990265264223,,0,0,0,0,0,0,1,Top
10,2010-02-19,2113432.58,0,58.22,2.915,126.5262857,9.765,2010,2,7,Feb,Normal,7,2176028.52,2193048.75,,,,,,-2.876613951732576,,0,1,0,0,0,0,1,Top
10,2010-02-26,2006774.96,0,52.77,2.825,126.5522857,9.765,2010,2,8,Feb,Normal,8,2113432.58,2176028.52,,,,,,-5.046653534601997,,0,0,0,0,0,0,1,Top
10,2010-03-05,1987090.09,0,55.92,2.877,126.5782857,9.765,2010,3,9,Mar,Normal,9,2006774.96,2113432.58,2193048.75,,2122321.2025,84294.72837259139,,-0.9809206509134416,-9.391430993041073,0,0,0,0,0,0,1,Top
10,2010-03-12,1941346.13,0,52.33,3.034,126.6042857,9.765,2010,3,10,Mar,Normal,10,1987090.09,2006774.96,2176028.52,,2070831.5375,89437.36933296008,,-2.302057678723579,-10.784894951652568,0,0,0,0,0,0,1,Top
10,2010-03-19,1946875.06,0,61.46,3.054,126.6066452,9.765,2010,3,11,Mar,Normal,11,1941346.13,1987090.09,2113432.58,,2012160.9400000002,72865.71824003539,,0.28479877516742746,-7.880900558464942,0,0,0,0,0,0,1,Top
10,2010-03-26,1893532.46,0,60.05,2.98,126.6050645,9.765,2010,3,12,Mar,Normal,12,1946875.06,1941346.13,2006774.96,,1970521.5599999998,31618.496041904735,,-2.7399087438102043,-5.643009418455169,0,0,0,0,0,0,1,Top
10,2010-04-02,2138651.97,0,63.66,3.086,126.6034839,9.524,2010,4,13,Apr,Normal,13,1893532.46,1946875.06,1987090.09,,1942210.9349999998,38324.206586887805,2032266.06875,12.945091524863539,7.627328059393634,0,0,0,0,0,0,2,Top
10,2010-04-09,2041069.37,0,65.29,3.004,126.6019032,9.524,2010,4,14,Apr,Normal,14,2138651.97,1893532.46,1941346.13,,1980101.405,108379.61869068828,2025466.47125,-4.5628087865086435,5.136808859530895,0,0,0,0,0,0,2,Top
10,2010-04-16,1826241.44,0,69.74,3.109,126.5621,9.524,2010,4,15,Apr,Normal,15,2041069.37,2138651.97,1946875.06,,2005032.215,107961.97711773054,2008596.5775000001,-10.525263528892214,-6.196269215139061,0,0,0,0,0,0,2,Top
10,2010-04-23,1829521.83,0,66.42,3.05,126.4713333,9.524,2010,4,16,Apr,Normal,16,1826241.44,2041069.37,1893532.46,,1974873.81,141318.9471707394,1972697.685,0.17962520881138477,-3.3804875993517336,0,0,0,0,0,0,2,Top
10,2010-04-30,1790694.59,0,69.76,3.105,126.3805667,9.524,2010,4,17,Apr,Normal,17,1829521.83,1826241.44,2138651.97,,1958871.1525000003,156417.79222133203,1950541.04375,-2.122261640354406,-16.269939423570634,0,0,0,0,0,0,2,Top
10,2010-05-07,1921432.16,0,71.06,3.127,126.2898,9.524,2010,5,18,May,Normal,18,1790694.59,1829521.83,2041069.37,,1871881.8075,114153.7069472844,1925991.60625,7.30094180940144,-5.8614965154271115,0,0,0,0,0,0,2,Top
10,2010-05-14,1808056.41,0,73.88,3.145,126.2085484,9.524,2010,5,19,May,Normal,19,1921432.16,1790694.59,1826241.44,,1841972.505,55814.41586023057,1923502.36,-5.900585633999178,-0.9957626413296117,0,0,0,0,0,0,2,Top
10,2010-05-21,1847613.58,0,78.32,3.12,126.1843871,9.524,2010,5,20,May,Normal,20,1808056.41,1921432.16,1829521.83,,1837426.2475,58211.99280344742,1906150.02875,2.187828310069162,0.9888786076960976,0,0,0,0,0,0,2,Top
10,2010-05-28,1904618.17,0,76.67,3.058,126.1602258,9.524,2010,5,21,May,Normal,21,1847613.58,1808056.41,1790694.59,,1841949.185,58095.84721642182,1900410.16875,3.0853091045152325,6.361977114143169,0,0,0,0,0,0,2,Top
10,2010-06-04,1931406.28,0,82.82,2.941,126.1360645,9.524,2010,6,22,Jun,Normal,22,1904618.17,1847613.58,1921432.16,,1870430.0799999998,52221.020811207236,1871155.9437499999,1.4064819091797354,0.5190982126582089,0,0,0,0,0,1,2,Top
10,2010-06-11,1827521.71,0,89.67,3.057,126.1119032,9.524,2010,6,23,Jun,Normal,23,1931406.28,1904618.17,1808056.41,,1872923.61,55597.11946484168,1857448.0575,-5.378701057138535,1.076586985469108,0,0,0,0,0,1,2,Top
10,2010-06-18,1837636.24,0,83.49,2.935,126.114,9.524,2010,6,24,Jun,Normal,24,1827521.71,1931406.28,1847613.58,,1877789.935,48414.78248810353,1857608.09125,0.55345607905255,-0.5400122681497144,0,0,0,0,0,1,2,Top
10,2010-06-25,1768172.31,0,90.32,3.084,126.1266,9.524,2010,6,25,Jun,Normal,25,1837636.24,1827521.71,1904618.17,,1875295.6,50691.20069206368,1858622.3925,-3.78006966166492,-7.16394824690767,0,0,0,0,0,1,2,Top
10,2010-07-02,1845893.87,0,92.89,2.978,126.1392,9.199,2010,7,26,Jul,Normal,26,1768172.31,1837636.24,1931406.28,,1841184.135,67503.11462948336,1855807.1075000002,4.395587441361992,-4.427468776791999,0,0,0,0,0,1,3,Top
10,2010-07-09,1769793.37,0,91.03,3.1,126.1518,9.199,2010,7,27,Jul,Normal,27,1845893.87,1768172.31,1827521.71,,1819806.0325,35232.86601744972,1846364.82125,-4.122690975727661,-3.1588319681302046,0,0,0,0,0,1,3,Top
10,2010-07-16,1828052.47,0,91.8,2.971,126.1498065,9.199,2010,7,28,Jul,Normal,28,1769793.37,1845893.87,1837636.24,,1805373.9475,42161.03637513622,1841581.9412500001,3.2918588682474104,-0.5215270460708799,0,0,0,0,0,1,3,Top
10,2010-07-23,1831676.03,0,88.44,3.112,126.1283548,9.199,2010,7,29,Jul,Normal,29,1828052.47,1769793.37,1768172.31,,1802978.005,39929.757776420745,1839136.8025,0.1982196933329794,3.5914893385023072,0,0,0,0,0,1,3,Top
10,2010-07-30,1832664.03,0,85.03,3.017,126.1069032,9.199,2010,7,30,Jul,Normal,30,1831676.03,1828052.47,1845893.87,,1818853.935,33601.17204929459,1830019.0350000001,0.05393966966964481,-0.7167172617567719,0,0,0,0,0,1,3,Top
10,2010-08-06,1949236.09,0,86.13,3.123,126.0854516,9.199,2010,8,31,Aug,Normal,31,1832664.03,1831676.03,1769793.37,,1815546.475,30566.42908899283,1817676.25375,6.360798165498993,10.139190429897482,0,0,0,0,0,1,3,Top
10,2010-08-13,1962996.7,0,88.37,3.049,126.064,9.199,2010,8,32,Aug,Normal,32,1949236.09,1832664.03,1828052.47,,1860407.155,59252.46510544209,1832890.55125,0.7059488622540355,7.381857589678487,0,0,0,0,0,1,3,Top
10,2010-08-20,1983190.56,0,89.88,3.041,126.0766452,9.199,2010,8,33,Aug,Normal,33,1962996.7,1949236.09,1831676.03,,1894143.2125000001,71781.76802526638,1848560.6087500001,1.0287261308182583,8.271906577278298,0,0,0,0,0,1,3,Top
10,2010-08-27,1727565.42,0,84.99,3.022,126.0892903,9.199,2010,8,34,Aug,Normal,34,1983190.56,1962996.7,1832664.03,,1932021.8450000002,67690.43425653967,1875437.89,-12.88959039821166,-5.734745063992996,0,0,0,0,0,1,3,Top
10,2010-09-03,1766331.45,0,83.8,3.087,126.1019355,9.199,2010,9,35,Sep,Normal,35,1727565.42,1983190.56,1949236.09,,1905747.1925,119603.52494211878,1860646.83375,2.2439688564731775,-9.383401063541774,1,0,0,0,0,0,3,Top
10,2010-09-10,1720530.23,1,84.04,2.961,126.1145806,9.199,2010,9,36,Sep,Holiday,36,1766331.45,1727565.42,1962996.7,,1860021.0325,131778.7890790451,1860214.09375,-2.593013898948582,-12.351853164093452,0,0,0,0,0,0,3,Top
10,2010-09-17,1716755.78,0,85.52,3.028,126.1454667,9.199,2010,9,37,Sep,Normal,37,1720530.23,1766331.45,1983190.56,,1799404.415,124168.09355315674,1846773.81375,-0.21937713933686265,-13.434653500972694,0,1,0,0,0,0,3,Top
10,2010-09-24,1655036.75,0,85.75,2.939,126.1900333,9.199,2010,9,38,Sep,Normal,38,1716755.78,1720530.23,1727565.42,,1732795.7199999997,22801.48492873708,1832408.7825,-3.5950966770590953,-4.198316842901373,0,0,0,0,0,0,3,Top
10,2010-10-01,1645892.97,0,86.01,3.001,126.2346,9.003,2010,10,39,Oct,Normal,39,1655036.75,1716755.78,1766331.45,,1714663.5524999998,45693.62657689025,1810205.3725,-0.5524819917140822,-6.818566243611867,0,0,0,0,1,0,4,Top
10,2010-10-08,1772192.42,0,77.04,2.924,126.2791667,9.003,2010,10,40,Oct,Normal,40,1645892.97,1655036.75,1720530.23,,1684553.9325,39569.293854309064,1772287.4825,7.673612580045219,3.0026900486369135,0,0,0,0,1,0,4,Top
10,2010-10-15,1703850.25,0,75.48,3.08,126.3266774,9.003,2010,10,41,Oct,Normal,41,1772192.42,1645892.97,1716755.78,,1697469.48,58924.10963537803,1748436.9475,-3.8563628434885144,-0.7517394232975927,0,0,0,0,1,0,4,Top
10,2010-10-22,1740234.06,0,68.12,3.014,126.3815484,9.003,2010,10,42,Oct,Normal,42,1703850.25,1772192.42,1655036.75,,1694243.0975000001,57859.79251870799,1713519.40875,2.13538777835669,5.147759407759378,0,0,0,0,1,0,4,Top
10,2010-10-29,1741308.56,0,68.76,3.13,126.4364194,9.003,2010,10,43,Oct,Normal,43,1740234.06,1703850.25,1645892.97,,1715542.425,54180.72323406958,1715102.98875,0.06174456785428273,5.797192875791923,0,0,0,0,1,0,4,Top
10,2010-11-05,1832211.96,0,71.04,3.009,126.4912903,9.003,2010,11,44,Nov,Normal,44,1741308.56,1740234.06,1772192.42,,1739396.3225,27949.15465495531,1711975.1275,5.220407346989653,3.3867394602669743,0,0,1,0,1,0,4,Top
10,2010-11-12,1895901.59,0,61.24,3.13,126.5461613,9.003,2010,11,45,Nov,Normal,45,1832211.96,1741308.56,1703850.25,,1754401.2075,54717.57181390304,1725935.34375,3.47610600686179,11.271609110014214,0,0,1,0,1,0,4,Top
10,2010-11-19,1949177.13,0,58.83,3.047,126.6072,9.003,2010,11,46,Nov,Normal,46,1895901.59,1832211.96,1740234.06,,1802414.0425,75780.53320864536,1748328.5699999998,2.810037202405624,12.006607318098329,1,0,1,0,1,0,4,Top
10,2010-11-26,2939946.38,1,55.33,3.162,126.6692667,9.003,2010,11,47,Nov,Holiday,47,1949177.13,1895901.59,1741308.56,,1854649.81,89418.15558325985,1785096.1175,50.83012901962378,68.8354636010059,0,0,1,0,1,0,4,Top
10,2010-12-03,2251206.64,0,51.17,3.041,126.7313333,9.003,2010,12,48,Dec,Normal,48,2939946.38,1949177.13,1832211.96,,2154309.2649999997,525936.0131113391,1946852.7937500002,-23.426949031635058,22.868242820552286,0,1,0,1,1,0,4,Top
10,2010-12-10,2411790.21,0,60.51,3.091,126.7934,9.003,2010,12,49,Dec,Normal,49,2251206.64,2939946.38,1895901.59,,2259057.935,480131.70470504044,2006729.57125,7.133222119494098,27.21072774668647,0,0,0,1,1,0,4,Top
10,2010-12-17,2811646.85,0,59.15,3.125,126.8794839,9.003,2010,12,50,Dec,Normal,50,2411790.21,2251206.64,1949177.13,,2388030.09,414925.17857257347,2095222.0662500001,16.57924633502845,44.247888338398475,0,0,0,1,1,0,4,Top
10,2010-12-24,3749057.69,0,57.06,3.236,126.9835806,9.003,2010,12,51,Dec,Normal,51,2811646.85,2411790.21,2939946.38,,2603647.52,325261.1493417579,2229148.665,33.3402767136278,27.521294793138363,1,0,0,1,1,0,4,Top
10,2010-12-31,1707298.14,1,49.67,3.148,127.0876774,9.003,2010,12,52,Dec,Holiday,52,3749057.69,2811646.85,2251206.64,,2805925.3475,671462.7570022072,2480117.30625,-54.46060633972267,-24.160754074534896,0,0,0,1,1,0,4,Top
10,2011-01-07,1714309.9,0,43.43,3.287,127.1917742,8.744,2011,1,1,Jan,Normal,1,1707298.14,3749057.69,2411790.21,,2669948.2224999997,852036.0877800756,2464503.07875,0.41069335435461873,-28.919609471339548,0,1,0,0,0,0,1,Top
10,2011-01-14,1710803.59,0,49.98,3.312,127.3009355,8.744,2011,1,2,Jan,Normal,2,1714309.9,1707298.14,2811646.85,,2495578.145,983679.4587909839,2441804.1174999997,-0.20453186439627347,-39.152970437948134,0,0,0,0,0,0,1,Top
10,2011-01-21,1677556.18,0,56.75,3.336,127.4404839,8.744,2011,1,3,Jan,Normal,3,1710803.59,1714309.9,3749057.69,,2220367.33,1019130.9268301728,2412007.425,-1.9433797190009483,-55.25392462018903,0,0,0,0,0,0,1,Top
10,2011-01-28,1715769.05,0,53.03,3.231,127.5800323,8.744,2011,1,4,Jan,Normal,4,1677556.18,1710803.59,1707298.14,,1702491.9525000001,16868.505066152542,2254208.65,2.2778891375190957,0.49615880211759666,0,0,0,0,0,0,1,Top
10,2011-02-04,1968045.91,0,44.88,3.348,127.7195806,8.744,2011,2,5,Feb,Normal,5,1715769.05,1677556.18,1714309.9,2193048.75,1704609.68,18155.643660514877,2187278.95125,14.703427597088314,14.80105843173396,1,0,0,0,0,0,1,Top
10,2011-02-11,2115408.31,1,51.51,3.381,127.859129,8.744,2011,2,6,Feb,Holiday,6,1968045.91,1715769.05,1710803.59,2176028.52,1768043.6825,134409.75225787205,2131810.91375,7.487752153098914,23.64998076722531,0,0,0,0,0,0,1,Top
10,2011-02-18,2106934.55,0,61.77,3.43,127.99525,8.744,2011,2,7,Feb,Normal,7,2115408.31,1968045.91,1677556.18,2113432.58,1869194.8625,208692.32208629043,2044781.09625,-0.40057325859707005,25.595468880213602,0,1,0,0,0,0,1,Top
10,2011-02-25,1967996.71,0,53.59,3.398,128.13,8.744,2011,2,8,Feb,Normal,8,2106934.55,2115408.31,1715769.05,2006774.96,1976539.4549999998,186512.54124017348,1839515.7037499999,-6.59431210143665,14.70056007829259,0,0,0,0,0,0,1,Top
10,2011-03-04,1958003.19,0,56.96,3.674,128.26475,8.744,2011,3,9,Mar,Normal,9,1967996.71,2106934.55,1968045.91,1987090.09,2039596.3699999999,82720.13130752962,1872103.025,-0.5078016619245229,-0.5102889088598572,0,0,0,0,0,0,1,Top
10,2011-03-11,1933469.15,0,64.22,3.63,128.3995,8.744,2011,3,10,Mar,Normal,10,1958003.19,1967996.71,2115408.31,1941346.13,2037085.69,85713.91371038897,1902564.6862499998,-1.2530132803307614,-8.60066395409027,0,0,0,0,0,0,1,Top
10,2011-03-18,1884734.31,0,70.12,3.892,128.5121935,8.744,2011,3,11,Mar,Normal,11,1933469.15,1958003.19,2106934.55,1946875.06,1991600.9,78245.58578217376,1930397.8812499999,-2.520590514723231,-10.546138701840535,0,0,0,0,0,0,1,Top
10,2011-03-25,1815798.85,0,62.53,3.716,128.6160645,8.744,2011,3,12,Mar,Normal,12,1884734.31,1933469.15,1967996.71,1893532.46,1936050.8399999999,37159.54635118422,1956295.1475,-3.657569113813175,-7.733644026264653,0,0,0,0,0,0,1,Top
10,2011-04-01,1827733.18,0,67.64,3.772,128.7199355,8.494,2011,4,13,Apr,Normal,13,1815798.85,1884734.31,1958003.19,2138651.97,1898001.375,62693.569571462634,1968798.8724999998,0.6572495626373964,-6.653207240178194,0,0,0,0,0,0,2,Top
10,2011-04-08,1870720.73,0,73.03,3.818,128.8238065,8.494,2011,4,14,Apr,Normal,14,1827733.18,1815798.85,1933469.15,2041069.37,1865433.8725,54425.12760894269,1951259.78125,2.351959819430549,-3.2453799430934738,0,0,0,0,0,0,2,Top
10,2011-04-15,1781767.22,0,61.05,4.089,128.9107333,8.494,2011,4,15,Apr,Normal,15,1870720.73,1827733.18,1884734.31,1826241.44,1849746.7675,33171.74686560951,1920673.83375,-4.755039518913118,-5.463215130837195,0,0,0,0,0,0,2,Top
10,2011-04-22,2004831.14,0,75.93,3.917,128.9553,8.494,2011,4,16,Apr,Normal,16,1781767.22,1870720.73,1815798.85,1829521.83,1824004.9949999999,36731.59272659127,1880027.9175,12.519251532756325,10.410420185033153,0,0,0,0,0,0,2,Top
10,2011-04-29,1873646.34,0,73.38,4.151,128.9998667,8.494,2011,4,17,Apr,Normal,17,2004831.14,1781767.22,1827733.18,1790694.59,1871263.0675,96168.39735040421,1884632.22125,-6.543433877428695,2.5120274940787723,0,0,0,0,0,0,2,Top
10,2011-05-06,1841369.99,0,73.56,4.193,129.0444333,8.494,2011,5,18,May,Normal,18,1873646.34,2004831.14,1870720.73,1921432.16,1882741.3575,91885.62866155211,1874087.615,-1.7226490032265174,-1.5689535872091431,0,0,0,0,0,0,2,Top
10,2011-05-13,1712995.44,0,74.04,4.202,129.089,8.494,2011,5,19,May,Normal,19,1841369.99,1873646.34,1781767.22,1808056.41,1875403.6724999999,94305.59252111423,1862575.22,-6.971686879723727,-3.859751107105902,0,0,0,0,0,0,2,Top
10,2011-05-20,1720908.01,0,72.62,3.99,129.0756774,8.494,2011,5,20,May,Normal,20,1712995.44,1841369.99,2004831.14,1847613.58,1858210.7275,119870.61588531254,1841107.8612499998,0.46191424771102607,-14.161947324900382,0,0,0,0,0,0,2,Top
10,2011-05-27,1743000.38,0,78.62,3.933,129.0623548,8.494,2011,5,21,May,Normal,21,1720908.01,1712995.44,1873646.34,1904618.17,1787229.945,82276.56327318153,1829246.50625,1.2837624016869942,-6.972818573648221,0,0,0,0,0,0,2,Top
10,2011-06-03,1792210.89,0,81.87,3.893,129.0490323,8.494,2011,6,22,Jun,Normal,22,1743000.38,1720908.01,1841369.99,1931406.28,1754568.4549999998,59244.3189156849,1818654.90625,2.8233218170612195,-2.6697024643048572,0,0,0,0,0,1,2,Top
10,2011-06-10,1740063.1,0,84.57,3.981,129.0357097,8.494,2011,6,23,Jun,Normal,23,1792210.89,1743000.38,1712995.44,1827521.71,1742278.68,35627.51805145633,1808841.17625,-2.9096904996487205,1.5801361385994195,0,0,0,0,0,1,2,Top
